format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.H16_eq16_2_27_existsUnique_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_existsUnique_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	3993
NumStability.H16_eq16_2_27_existsUnique_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_existsUnique_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_sepLowerBound	3932
NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_left_inverse_finiteOpNorm2Le	1064
NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_operator_sigmaMin	2207
NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_vecCoeff_gram_eigenvalues	1058
NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_det_ne_zero_of_vecCoeff_sigmaMin	1052
NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_operator_sigmaMin	2250
NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_pos_le_sylvesterSepInf	2344
NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_eq_nonsingInv_mulVec_of_mulVec_eq_of_sepLowerBound	2326
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_operator_sigmaMin	2213
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_pos_le_sylvesterSepInf	1592
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_bijective_of_sepLowerBound	1580
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_operator_sigmaMin	2237
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_pos_le_sylvesterSepInf	2338
NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_mulVec_nonsingInv_mulVec_of_sepLowerBound	2320
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_operator_sigmaMin	2243
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_pos_le_sylvesterSepInf	2332
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_mulVec_of_sepLowerBound	2314
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_operator_sigmaMin	2225
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	1697
NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_nonsingInv_mulVec_solution_of_sepLowerBound	1685
NumStability.H16_eq16_2_27_lyapunovVecCoeff_sigmaMin_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_lyapunovVecCoeff_sigmaMin_of_operator_sigmaMin	2201
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_operator_sigmaMin	4188
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_pos_le_sylvesterSepInf	3967
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_det_ne_zero_of_sepLowerBound	3906
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_operator_sigmaMin	4235
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_pos_le_sylvesterSepInf	4014
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_eq_nonsingInv_mulVec_of_mulVec_eq_of_sepLowerBound	3953
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_operator_sigmaMin	4194
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_pos_le_sylvesterSepInf	3973
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_bijective_of_sepLowerBound	3912
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_operator_sigmaMin	4221
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_pos_le_sylvesterSepInf	4000
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_mulVec_nonsingInv_mulVec_of_sepLowerBound	3939
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_operator_sigmaMin	4228
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_pos_le_sylvesterSepInf	4007
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_mulVec_of_sepLowerBound	3946
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_operator_sigmaMin	4207
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_pos_le_sylvesterSepInf	3986
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_nonsingInv_mulVec_solution_of_sepLowerBound	3925
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_operator_sigmaMin	4182
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_pos_le_sylvesterSepInf	3960
NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_27_sylvesterVecCoeff_lyapunovSpecial_sigmaMin_of_sepLowerBound	3900
NumStability.H16_eq16_2_3_26_exists_SepLowerBound_schurDiagonal_of_entrywise_ne	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_3_26_exists_SepLowerBound_schurDiagonal_of_entrywise_ne	5478
NumStability.H16_eq16_2_3_26_exists_sylvesterSepInf_schurDiagonal_pos_lower_bound_of_entrywise_ne	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_3_26_exists_sylvesterSepInf_schurDiagonal_pos_lower_bound_of_entrywise_ne	5485
NumStability.H16_eq16_2_3_exists_pos_sylvesterDiagonalGap_of_entrywise_ne	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_3_exists_pos_sylvesterDiagonalGap_of_entrywise_ne	5459
NumStability.H16_eq16_2_3_exists_sylvesterVecCoeff_schurDiagonal_gram_eigenvalues_ge_of_entrywise_ne	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_3_exists_sylvesterVecCoeff_schurDiagonal_gram_eigenvalues_ge_of_entrywise_ne	5471
NumStability.H16_eq16_2_3_exists_sylvesterVecCoeff_schurDiagonal_sigmaMin_of_entrywise_ne	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.ComplexSolvability.Vectorized	move_source	theorem	public	NumStability.H16_eq16_2_3_exists_sylvesterVecCoeff_schurDiagonal_sigmaMin_of_entrywise_ne	5465
