format	1
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_exactTopSolve_isLeastSquaresMinimizer	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_exactTopSolve_isLeastSquaresMinimizer	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc_orthogonal	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_returnedX_exactMinimizer_with_triangular_correction	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_returnedX_exactMinimizer_with_triangular_correction	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc_orthogonal	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.normalized_delta_entry_abs_le	NumStability.Algorithms.QR.HouseholderApply	NumStability.householderApplyDeltaMatrix	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.normalized_delta_entry_abs_le	NumStability.Algorithms.QR.HouseholderApply	NumStability.householderApplyDeltaMatrix_normalized_entry_gamma	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.normalized_delta_matMulVec_entry_abs_le	NumStability.Algorithms.QR.HouseholderApply	NumStability.householderApplyDeltaMatrix	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotDAacc	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotDAacc_coxHigham_rowwise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.stage_sum_le_five_j_sq	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotDAacc_coxHigham_rowwise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotDAacc_entrywise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotDAacc_final_entrywise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotedStoredQRBackSubPivotDelta	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotedStoredQRRhsDelta	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.DAacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotedStoredQRRhsDelta_rowwise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.stage_sum_le_five_j_sq	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.pivotedStoredQRRhsDelta_rowwise_bound	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.DAacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
