format	1
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeCouplingMatrix	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeCouplingMatrix_nonneg	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeOffDiagonalBlock	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeOffDiagonalBlock_mulVec	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeOffDiagonalBlock_nonneg	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeSourceData	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeSourceData_nonneg	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeSourceResponse	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeSourceResponse_nonneg	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20_alternative_bound_of_componentwise_fixed_point	-	NumStability.Analysis.Perturbation.LeastSquares.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20_alternative_theorem20_2_combined_bound	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExampleFP	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExampleFP_u	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExampleFixedFP	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_epsilon_lt_sqrt_u	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_epsilon_pos	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_epsilon_sq_lt_u	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_fixed_fl_gram_eq	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_fixed_fl_gram_singular	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_fl_gram_eq	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_fl_gram_eq_of_sq_lt_u	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_fl_gram_singular	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20CrossProductExample	NumStability.higham20CrossProductExample_symbolic_family	-	NumStability.Source.Higham.Chapter20.Examples.CrossProduct
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRBeta	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_completed_column_stable	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_completed_column_stable_step	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_final_diag_ne_zero_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
