format	1
NumStability.IsComplexHadamardMatrix.complexMatrixRank_eq	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
NumStability.IsComplexHadamardMatrix.conjTranspose_mul_self	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
NumStability.IsComplexLinearForm	NumStability.Analysis.VectorNorms.Duality	inductive	public
NumStability.IsComplexLinearForm.apply_eq_sum_basis	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsComplexLinearForm.apply_sum	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsComplexLinearForm.casesOn	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.IsComplexLinearForm.map_add	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsComplexLinearForm.map_smul	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsComplexLinearForm.map_zero	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsComplexLinearForm.mk	NumStability.Analysis.VectorNorms.Duality	constructor	public
NumStability.IsComplexLinearForm.mk._flat_ctor	NumStability.Analysis.VectorNorms.Duality	definition	internal
NumStability.IsComplexLinearForm.rec	NumStability.Analysis.VectorNorms.Duality	recursor	public
NumStability.IsComplexLinearForm.recOn	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.IsComplexMatrixInverse	NumStability.Analysis.MatrixNorms.Basic	definition	public
NumStability.IsComplexMatrixLeftInverse	NumStability.Analysis.MatrixNorms.Basic	definition	public
NumStability.IsComplexMatrixLpNormValue	NumStability.Analysis.MatrixNorms.Basic	definition	public
NumStability.IsComplexMatrixLpNormValue.eq_1	NumStability.Analysis.MatrixNorms.Basic	theorem	internal
NumStability.IsComplexMatrixRightInverse	NumStability.Analysis.MatrixNorms.Basic	definition	public
NumStability.IsComplexMatrixSVD	NumStability.Analysis.SingularValues.Basic	inductive	public
NumStability.IsComplexMatrixSVD.casesOn	NumStability.Analysis.SingularValues.Basic	definition	public
NumStability.IsComplexMatrixSVD.exists_left_basis	NumStability.Analysis.SingularValues.Basic	theorem	public
NumStability.IsComplexMatrixSVD.mk	NumStability.Analysis.SingularValues.Basic	constructor	public
NumStability.IsComplexMatrixSVD.mk._flat_ctor	NumStability.Analysis.SingularValues.Basic	definition	internal
NumStability.IsComplexMatrixSVD.mul_eq	NumStability.Analysis.SingularValues.Basic	theorem	public
NumStability.IsComplexMatrixSVD.rec	NumStability.Analysis.SingularValues.Basic	recursor	public
NumStability.IsComplexMatrixSVD.recOn	NumStability.Analysis.SingularValues.Basic	definition	public
NumStability.IsComplexMatrixSVD.right_eq	NumStability.Analysis.SingularValues.Basic	theorem	public
NumStability.IsComplexVectorMapLinear	NumStability.Analysis.LinearOperators.Basic	inductive	public
NumStability.IsComplexVectorMapLinear.casesOn	NumStability.Analysis.LinearOperators.Basic	definition	public
NumStability.IsComplexVectorMapLinear.map_add	NumStability.Analysis.LinearOperators.Basic	theorem	public
NumStability.IsComplexVectorMapLinear.map_smul	NumStability.Analysis.LinearOperators.Basic	theorem	public
NumStability.IsComplexVectorMapLinear.map_zero	NumStability.Analysis.LinearOperators.Basic	theorem	public
NumStability.IsComplexVectorMapLinear.mk	NumStability.Analysis.LinearOperators.Basic	constructor	public
NumStability.IsComplexVectorMapLinear.mk._flat_ctor	NumStability.Analysis.LinearOperators.Basic	definition	internal
NumStability.IsComplexVectorMapLinear.rec	NumStability.Analysis.LinearOperators.Basic	recursor	public
