format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.ch7RectColumnNorm1	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	definition	public	NumStability.ch7RectColumnNorm1	8346
NumStability.ch7RectColumnNorm1_nonneg	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm1_nonneg	8386
NumStability.ch7RectColumnNorm1_pos_of_rect_left_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm1_pos_of_rect_left_inverse	8392
NumStability.ch7RectColumnNorm1_rightScale_equilibrating	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm1_rightScale_equilibrating	8431
NumStability.ch7RectColumnNorm2	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	definition	public	NumStability.ch7RectColumnNorm2	7791
NumStability.ch7RectColumnNorm2_Aplus_pos_of_rect_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_Aplus_pos_of_rect_right_inverse	12988
NumStability.ch7RectColumnNorm2_finiteTranspose_eq_rowNorm2	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_finiteTranspose_eq_rowNorm2	11821
NumStability.ch7RectColumnNorm2_finiteTranspose_leftScale_eq	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_finiteTranspose_leftScale_eq	12311
NumStability.ch7RectColumnNorm2_le_complexMatrixOp2_realRectToCMatrix	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_le_complexMatrixOp2_realRectToCMatrix	8209
NumStability.ch7RectColumnNorm2_le_frobNormRect	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_le_frobNormRect	8228
NumStability.ch7RectColumnNorm2_nonneg	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_nonneg	7879
NumStability.ch7RectColumnNorm2_pos_of_rect_left_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_pos_of_rect_left_inverse	7884
NumStability.ch7RectColumnNorm2_rightScale_eq	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_rightScale_eq	8294
NumStability.ch7RectColumnNorm2_rightScale_equilibrating	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectColumnNorm2_rightScale_equilibrating	8316
NumStability.ch7RectLeftScale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	definition	public	NumStability.ch7RectLeftScale	8352
NumStability.ch7RectLeftScale_rectOpNorm2Le_of_abs_le	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part02	move_candidate	theorem	public	NumStability.ch7RectLeftScale_rectOpNorm2Le_of_abs_le	8681
NumStability.ch7RectLeftScale_row_dual_lpNorm_le_matrixLpNormOfReal	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	theorem	public	NumStability.ch7RectLeftScale_row_dual_lpNorm_le_matrixLpNormOfReal	10174
NumStability.ch7RectLeftScale_row_norm_le_complexMatrixOp2	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectLeftScale_row_norm_le_complexMatrixOp2	11857
NumStability.ch7RectLeftScale_row_sum_abs	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part05	move_candidate	theorem	public	NumStability.ch7RectLeftScale_row_sum_abs	13366
NumStability.ch7RectMatMulVecLinearMap	NumStability.Analysis.HighamChapter7	NumStability.Analysis.Conditioning.LinearSystems.InversePerturbation	move_candidate	definition	public	NumStability.ch7RectMatMulVecLinearMap	7913
NumStability.ch7RectRankOneDivVecNorm2Sq	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem08RectangularBackwardError	move_candidate	definition	public	NumStability.ch7RectRankOneDivVecNorm2Sq	25312
NumStability.ch7RectRankOneDivVecNorm2Sq_mul_vec	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem08RectangularBackwardError	move_candidate	theorem	public	NumStability.ch7RectRankOneDivVecNorm2Sq_mul_vec	25318
NumStability.ch7RectResidual	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem08RectangularBackwardError	move_candidate	definition	public	NumStability.ch7RectResidual	25141
NumStability.ch7RectRightScale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	definition	public	NumStability.ch7RectRightScale	7797
NumStability.ch7RectRightScale_column_norm_le_complexMatrixOp2	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectRightScale_column_norm_le_complexMatrixOp2	8306
NumStability.ch7RectRightScale_column_sum_abs	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part01	move_candidate	theorem	public	NumStability.ch7RectRightScale_column_sum_abs	8417
NumStability.ch7RectRightScale_rectOpNorm2Le_of_abs_le	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part02	move_candidate	theorem	public	NumStability.ch7RectRightScale_rectOpNorm2Le_of_abs_le	8712
NumStability.ch7RectRowDualLpNormOfReal	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part02	move_candidate	definition	public	NumStability.ch7RectRowDualLpNormOfReal	10062
NumStability.ch7RectRowDualLpNormOfReal_le_matrixLpNormOfReal	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part02	move_candidate	theorem	public	NumStability.ch7RectRowDualLpNormOfReal_le_matrixLpNormOfReal	10078
NumStability.ch7RectRowDualLpNormOfReal_leftScale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	theorem	public	NumStability.ch7RectRowDualLpNormOfReal_leftScale	10151
NumStability.ch7RectRowDualLpNormOfReal_leftScale_equilibrating	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	theorem	public	NumStability.ch7RectRowDualLpNormOfReal_leftScale_equilibrating	10631
NumStability.ch7RectRowDualLpNormOfReal_nonneg	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part02	move_candidate	theorem	public	NumStability.ch7RectRowDualLpNormOfReal_nonneg	10070
NumStability.ch7RectRowDualLpNormOfReal_pos_of_rect_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	theorem	public	NumStability.ch7RectRowDualLpNormOfReal_pos_of_rect_right_inverse	10102
NumStability.ch7RectRowNorm1	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	definition	public	NumStability.ch7RectRowNorm1	13322
NumStability.ch7RectRowNorm1_leftScale_equilibrating	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part05	move_candidate	theorem	public	NumStability.ch7RectRowNorm1_leftScale_equilibrating	13380
NumStability.ch7RectRowNorm1_nonneg	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part05	move_candidate	theorem	public	NumStability.ch7RectRowNorm1_nonneg	13335
NumStability.ch7RectRowNorm1_pos_of_rect_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part05	move_candidate	theorem	public	NumStability.ch7RectRowNorm1_pos_of_rect_right_inverse	13341
NumStability.ch7RectRowNorm2	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	definition	public	NumStability.ch7RectRowNorm2	11787
NumStability.ch7RectRowNorm2_Aplus_pos_of_rect_left_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_Aplus_pos_of_rect_left_inverse	12247
NumStability.ch7RectRowNorm2_le_complexMatrixOp2_realRectToCMatrix	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_le_complexMatrixOp2_realRectToCMatrix	11826
NumStability.ch7RectRowNorm2_leftScale_eq	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_leftScale_eq	11850
NumStability.ch7RectRowNorm2_leftScale_equilibrating	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_leftScale_equilibrating	12318
NumStability.ch7RectRowNorm2_nonneg	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_nonneg	11799
NumStability.ch7RectRowNorm2_pos_of_rect_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part04	move_candidate	theorem	public	NumStability.ch7RectRowNorm2_pos_of_rect_right_inverse	11804
NumStability.ch7ResidualImage	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.ForwardErrorKernels	move_candidate	definition	public	NumStability.ch7ResidualImage	48
NumStability.ch7RowDualEquilibratingScaleLpOfReal	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	definition	public	NumStability.ch7RowDualEquilibratingScaleLpOfReal	10145
NumStability.ch7RowEquilibratingScale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	definition	public	NumStability.ch7RowEquilibratingScale	7374
NumStability.ch7RowEquilibratingScale1Rect	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part05	move_candidate	definition	public	NumStability.ch7RowEquilibratingScale1Rect	13329
NumStability.ch7RowEquilibratingScale2Rect	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.Part03	move_candidate	definition	public	NumStability.ch7RowEquilibratingScale2Rect	11793
NumStability.ch7RowEquilibratingScaleInv	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	definition	public	NumStability.ch7RowEquilibratingScaleInv	7380
NumStability.ch7RowEquilibratingScaleInv_mul_scale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowEquilibratingScaleInv_mul_scale	7426
NumStability.ch7RowEquilibratingScale_pos_of_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowEquilibratingScale_pos_of_right_inverse	7416
NumStability.ch7RowScale	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	definition	public	NumStability.ch7RowScale	6712
NumStability.ch7RowScale_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowScale_inverse	6777
NumStability.ch7RowScale_left_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowScale_left_inverse	6726
NumStability.ch7RowScale_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowScale_right_inverse	6748
NumStability.ch7RowSupport	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem13SparseResidual	move_candidate	definition	public	NumStability.ch7RowSupport	25698
NumStability.ch7RowSupport_abs_sum_eq_univ	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem13SparseResidual	move_candidate	theorem	public	NumStability.ch7RowSupport_abs_sum_eq_univ	25721
NumStability.ch7RowSupport_card_le	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem13SparseResidual	move_candidate	theorem	public	NumStability.ch7RowSupport_card_le	25703
NumStability.ch7RowSupport_sum_eq_univ	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem13SparseResidual	move_candidate	theorem	public	NumStability.ch7RowSupport_sum_eq_univ	25708
NumStability.ch7RowsEquilibratedInf	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	definition	public	NumStability.ch7RowsEquilibratedInf	6722
NumStability.ch7RowsEquilibratedInf_rowEquilibratingScale_of_right_inverse	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.RowScaling	move_candidate	theorem	public	NumStability.ch7RowsEquilibratedInf_rowEquilibratingScale_of_right_inverse	7439
NumStability.ch7RowwiseDataCondAtSolutionInf	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem06Rowwise	move_candidate	definition	public	NumStability.ch7RowwiseDataCondAtSolutionInf	1601
NumStability.ch7RowwiseRelativeToleranceMatrix	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Problem06Rowwise	move_candidate	definition	public	NumStability.ch7RowwiseRelativeToleranceMatrix	1595
NumStability.ch7SkeelAmplifiedRhs_le_componentwiseDataAmplifiedRhs	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.ch7SkeelAmplifiedRhs_le_componentwiseDataAmplifiedRhs	1116
NumStability.ch7SkeelAmplifiedRhs_le_infNormVec_mul_condRow	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.ch7SkeelAmplifiedRhs_le_infNormVec_mul_condRow	996
NumStability.ch7SkeelCondAtOnes_eq_condSkeel	NumStability.Analysis.HighamChapter7	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.ch7SkeelCondAtOnes_eq_condSkeel	985
