format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget	7132
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono	7142
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	7147
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_budget_scalar	7137
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate	7091
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono	7122
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	7127
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	7096
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model	7152
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono	7162
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	7167
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_sepLowerBound_computed_residual_error_model_scalar	7157
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget	6910
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	6920
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	6925
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_rect	6880
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_scalar	6915
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	6890
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	6900
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	6905
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_rect	6869
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	6895
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model	6930
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	6940
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	6945
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_rect	6885
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_scalar	6935
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model	6950
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono	6960
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono_scalar	6966
NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_scalar	6955
NumStability.H16_eq16_29_sylvester_vec_error_eq_inverse_residual_of_left_inverse	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29	move_source	theorem	public	NumStability.H16_eq16_29_sylvester_vec_error_eq_inverse_residual_of_left_inverse	664
NumStability.H16_eq16_2_sylvesterVecCoeff_mulVec_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation02	move_source	theorem	public	NumStability.H16_eq16_2_sylvesterVecCoeff_mulVec_vec	250
NumStability.H16_eq16_2_sylvester_vec_system_iff_solution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation02	move_source	theorem	public	NumStability.H16_eq16_2_sylvester_vec_system_iff_solution	255
NumStability.H16_eq16_2_vec_left_mul_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation02	move_source	theorem	public	NumStability.H16_eq16_2_vec_left_mul_rect	133
NumStability.H16_eq16_2_vec_right_mul_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation02	move_source	theorem	public	NumStability.H16_eq16_2_vec_right_mul_rect	137
NumStability.H16_eq16_2_vec_triple_product_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation02	move_source	theorem	public	NumStability.H16_eq16_2_vec_triple_product_rect	129
NumStability.H16_eq16_30_IsGeneralizedSylvesterAXB_CXD_Solution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation30	move_source	definition	public	NumStability.H16_eq16_30_IsGeneralizedSylvesterAXB_CXD_Solution	7953
NumStability.H16_eq16_30_generalizedSylvesterAXB_CXD_residual	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation30	move_source	definition	public	NumStability.H16_eq16_30_generalizedSylvesterAXB_CXD_residual	7938
NumStability.H16_eq16_30_generalizedSylvesterAXB_CXD_residual_zero_iff_solution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation30	move_source	theorem	public	NumStability.H16_eq16_30_generalizedSylvesterAXB_CXD_residual_zero_iff_solution	7980
NumStability.H16_eq16_31_IsGeneralizedSylvesterPairSolution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation31	move_source	definition	public	NumStability.H16_eq16_31_IsGeneralizedSylvesterPairSolution	7993
NumStability.H16_eq16_31_generalizedSylvesterPairResidualLeft	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation31	move_source	definition	public	NumStability.H16_eq16_31_generalizedSylvesterPairResidualLeft	8007
NumStability.H16_eq16_31_generalizedSylvesterPairResidualRight	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation31	move_source	definition	public	NumStability.H16_eq16_31_generalizedSylvesterPairResidualRight	8020
NumStability.H16_eq16_31_generalizedSylvesterPair_residual_zero_iff_solution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation31	move_source	theorem	public	NumStability.H16_eq16_31_generalizedSylvesterPair_residual_zero_iff_solution	8060
NumStability.H16_eq16_32_IsRiccatiSolution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation32	move_source	definition	public	NumStability.H16_eq16_32_IsRiccatiSolution	8091
NumStability.H16_eq16_32_riccatiResidual	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation32	move_source	definition	public	NumStability.H16_eq16_32_riccatiResidual	8074
NumStability.H16_eq16_32_riccatiResidual_zero_iff_solution	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section05.GeneralizedMatrixEquations.Equation32	move_source	theorem	public	NumStability.H16_eq16_32_riccatiResidual_zero_iff_solution	8114
NumStability.H16_eq16_3_existsUnique_isSylvesterSolutionRect_diagonal	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section01.SylvesterEquation.Equation03	move_source	theorem	public	NumStability.H16_eq16_3_existsUnique_isSylvesterSolutionRect_diagonal	3257
